label,text
1,high quality great comfort glows as shown buy it 
1,so far so good this speaker gets loud without distortion love it and the color so much also like that it can charge my phone it convenient because my area is often plagued by wind storms and power outages sure ll be using it for that soon enough it was super easy to connect haven had any issues with the bluetooth connectivity the battery life is very good 
1,very comfortable and very good for noise cancelation
0,very nice sleek design was expecting lot more given the reviews but mouse stopped working after weeks the usb and usb adaptors are very flimsy and prone to bending so as soon as go to plug it into my computer it does not connect definitely would not recommend unless you are looking for product to use for about week or two 
0,not going to lie not particularly impressed with this keyboard the reaction time is not all that great but what is really annoying is that there is no warning when the battery is low so you can be playing game and suddenly it stops working also no way that have found to tell how charged it is
0,i bought this mouse back in july to use with my laptop when was in class this would equate to few hours each week the mouse stopped working after about month and charged it overnight the blue light never turned off and now the mouse will not turn on or work at all such bummer because really liked everything about it 
1,awesome product 
1,the sound was great
0,it light and the texture is nice but there are few flaws the mouse can tilt forward lifting the back off the table since there lot of surface area past where it touches the surface of the table the mouse is small which is nice for portability but for my hand size it gets uncomfortable after while the battery charge is good and the lights aren too harsh but by far the most annoying flaw is that it doesn maintain constant mouse button press so if you have to hold and drag something it will just randomly unclick even though you still have the button pressed tested this lot and it always without fail stops holding down on the computer this is unplayable for some games where you have to hold down one of your mouse buttons perhaps just received faulty mouse but for the price it hard to complain too much 
1,i just started work from home job and this keeps my workspace reliably functional and fun would absolutely recommend 
0,i not too happy with this led mouse when it goes on sleep mode have to literally turn it off and turn it back on to boot up again thinking of returning it and get full refund on this product 
0,i had brought the headphones bcuz one blue is my favorite colors and two they were supposed to light up when you plugged them in also the noise cancellation well plugged them in and could still hear the noise and could not hear the ppl whom was playing with very very disappointed 
0,totally stopped working after months only day refund policy 
1,unfortunately am lucky to get hours out of the speaker was sure wouldn get the full rated hours but really figured would get more than otherwise great speaker 
0,would totally recommend 
0,broke after month couldn hear out of them anymore
0,i have been using this mouse for about month it had been working perfectly only use it occassionally throughout the day after about month it stopped working while it was on the color changing mode it still works while on the regular red light mode but now not the color changing mode 
0,i bought one it didn work out of the box exchanged it for another and it lasted for months before breaking again spend dollar or two more and another brand this one might be the right look but it will only waist your money 
1,i really loved this mouse but months in and it not working it lights up but does not function with my laptop super disappointed 
0,i got this for my school computer it very nice but the leds are brighter on one side then the other and the scrolling wheel stoped working after days and the usbc got stuck in my computer dont buy this product
1,great product great sound not much difference between the new ones and got this for dollars cheaper than the new ones and it was definitely worth it 
1,it pretty good when you are in the game and need to listen to your teammates talking but when it come to really needing good ear its noise cancellation feature comes bit short it does dampen the noises outside fairly well but not enough for certain games that need an attentive ear but otherwise if you were to use this for gaming it pretty darn good for multiplayer and also really good for single player games 
0,great sound have two managed to turn them into stereo pair once but have problems since then they are independently stereo of course 
0,this keyboard is thoroughly average you press keys and the computer reacts there are no glitches the backlight turns on so you can see the keys in the dark as advertised unless it goes to sleep there is nothing to set this keyboard apart in fact it is lacking in some ways for example there is no way to determine how much batter power you have left which is inexcusable for wireless gaming input device there is nothing worse than discovering your keyboard is dead in the middle of gaming session they did not even need to write software to display this information windows can display it if the device simply provides it am also not fan of the key layout they got creative with the placement of the backslash key instead of being in its normal position above the enter key they pushed the quote key to the left and jammed backslash in between that and enter enter has been stretched up to backspace the end result is that if you try to type backslash or pipe characters say when entering paths or escape characters or coding you wind up hitting the enter key instead possibly times since you re typing without looking on instinct don know how many times have tried to type in path an inadvertently submitted the wrong path to the os by pressing enter instead of backslash very frustrating the quote key being shifted to the left is also very annoying but not quite as bad if you are developer this keyboard will slow you down for this reason alone particularly if you then go to work and use keyboards with standard layout maybe others are different but the absolute last thing want in keyboard is less than standard key layout it renders useless years of accumulated intuition and experience 
1,i just love this wireless mouse it not big and bulky the clicking is quite and it really cute looking 
1,it works great like the color 
0,i really like this mouse for work use mine all day charge it on wednesday mid week and leave it charging friday over the weekend works completely fine coming back and buying two more had to come buy more because dropped mine and it cracked open that the only reason why not because it stopped working but because broke mine so this time in also getting backup my work laptop is mac and rather much buy this mouse than the expensive apple one 
0,this does not work with my ps will be returning 
0,goes into sleep mode too quicklyno problem really seems to be good quality product
1,super speaker love it 
0,has weird echo 
0,warning it interferes with other usb devices plugged in to same computer 
1,i really liked them they have very good sound quality
0,the charging cord is so short and flimsy it won stay connected to both pieces so it is difficult to get full charge the mouse does not hold charge after be left on the charger overnight it is dead within five minutes use 
1,have not had this too long and ve charged it and it won turn on anymore made sure switch is off even changed chargers it stopped working 
1,i haven used them but they seemed great so far out of the box 
0,six months after purchase the battery in the speaker stopped holding charge we used it maybe once week and very lightly disappointing especially now that it is out of the return window good speaker aside from that 
0,i like the design however the charge does not last long 
1,i like my charge so much just bought nd one keep one by my easy chair and one by my bed unplug it and keep it near me when do chores around the house or in the yard it sounds great and is easy to use 
0,don buy this bought it twice and it broke down quickly very cheap product
0,excelente
1,these are the best headphones ve ever purchased the sound quality is smooth and amazing and any noise that is around you is completely cancelled out couldn be happier with this product and highly recommend it 
1,my son loves this speaker they use it at practice every day 
1,best headset ive ever bought
0,bought the item and scroll button and left button stopped working after about months of use
1,this is waterproof but have not gotten it wet yet it is nice size and has really good sound the blue tooth connectivity is fast 
1,this mouse works as advertised the changing lights on the side of it are what drew me in when browsing for new mouse on amazon don really like the slim feel to it feel like my hand would get tired after using it for extended periods of time also was looking for specifically usb mouse and to make this one work with usb you have to use the included adapter which ends up sticking out quite ways on the edge of your computer this is clearly stated in the advertisement just didn pay enough attention when bought the mouse 
1,i had been using friend charge and liked it so was looking at the charge and when bought mine the charge is little bit bigger and has better louder sound was very happy with my purchase like that it has aux port and bluetooth capabilities use both features teach zumba class and don have to charge it too often it plenty loud and doesn need to be plugged in for class 
0,don spend your money on this crap
0,this needs to charge very often wish knew that before purchasing 
1,good mouse for the price and the buttons do not make noise so it feels nice when clicking which is win for me
0,this is great mouse if only my cat would stop breaking them 
0,the wheel broke after little over month am not on my laptop too much so don understand it haven even had to recharge it after the first initial charge it great big nope for me 
0,buzzing in the headset not compatible with xbox one
1,i got this for my son so he could attend his school virtually and then he also uses it for playing computer games he ha not complained thing about it since we got it so would say am happy with the purchase no problem cheers 
1,i like lot the quality and the sound and really amazing when play online the others gamers can hear me good and clearly recommend this product 
1,it great product and easy to use and also very portable and reliable
1,the speaker was for my husband motorcycle he able to put it on his motorcycle ride with it bluetooth connection real easy for him the sound of the speakers very loud he very happy with it easy for him to set up and he was able to charge it without taking it off his motorcycle so that even better plus it waterproof he loves it and we will definitely buy it again two thumbs up
1,the sound is great and the battery last long time 
0,i use this with my nintendo ds and it works very well
0,unfortunately was in hurry when bought this and didn take the time to read the other reviews hopefully you re taking the time to read them got it and it never even turned on made sure was doing everything right and even got my dad to look too but it wouldn charge the light would turn on when plugged it in for few minutes and then turn off it looks like other people had this issue but few weeks into using it so at least it broke in time for me to return still hassle
0,so loved this and use computer daily so you could say it is only intended for rare usage it broke within the month was sad specifically the scrolling button 
0,it did not work ended up returning it 
1,my first gaming headset love it
1,really love this very good product buy one or two 
1,i love the headset and it works great
0,it doesn work
1,the sound is so perfect not too bassy and very clear even with the spoken word needs an charger which is new to me it comes with short one but wanted longer anker one just wish the on light wasn so bright 
0,the speaker performs exactly as expected it has big sound for such small device 
0,bought this for my daughter for christmas for wireless and rechargeable mouse it sure didn get the memo it refuses to work without being plugged in we ve let it charge over night and everything would not recommend 
0,the charger was real pain my kids stopped using it the nd week
0,you can speak to anyone when you use them ve checked all the settings and nothing 
1,beautiful wireless mouse makes day in the office brighter
0,suddenly died out of nowhere purchased in march when started my first pc build currently have no response from keyboard in wireless or wired mode tried using it on several machines to make sure it was not just me works fine in the beginning but long term is no go 
1,great use
0,we could only use it once it never charged what shame
1,super impressed with the audio quality especially for the price don think you ll find anything better at his price pont
1,good sound good mic quality and its comfortable 
0,i like the look and feel but the mechanic of using it are slime after week
0,i loved this speaker as long as it worked but ve had it only for one year and the speaker is blown is there warranty 
0,for the size it got nice punch to the bass but the high ends are slightly muffled
0,not sure why this died after couple months of use but it is no longer working bummer because it was super cute and added to my office aesthetic 
1,this product does not work with my macbook air it worked last night when first opened the box and it already won keep charge or charge at all buyer beware 
1,i very impressed with how crisp the mike us and how minimal the noise output is for people not wearing the headset 
1,the food is delicious the client service is perfect can wait to come back with my children
1,this product is awesome love how the sound quality is perfect and the only thing is that after about hours it starts hurting your ears but barley but overall love this product so would totally recommend buying this and ve looked at many headphones and this was the best one yet 
0,very loud with every click 
1,this keyboard is amazing it came well packaged like high quality item and feel like the little details matter when buying product love the extra effort they made with the thick papered high quality small envelope that had decals and stuff in it the leds are bright and the keys are very quite it also has holes in the bottom which is nice if you accidentally spill something on it it has great wireless range my desktop is hooked up to my tv and the couch is about ft away and has no connection problems overall this is an amazing value for the low price and ll continue buying from this company as expand my home business into larger business 
0,stopped working from one day to the next 
0,worked fine out of the box until it needed recharging and now won charge it has blue light on it so know it getting power but as soon as disconnect the cord it dead worthless 
0,used few hours day for weeks it is totally dead 
0,good
0,nothing really to say it didn work with my macbook
0,i got the usb receiver but no mouse in the box 
1,kids said they look like an awesome space set they love their new gaming headsets 
1,although they have different version of their keyboard where you can change the lighting scheme would have love to purchase this one with the ability to do that as well as offering it with mouse combo 
0,the controller needs to be close to the ps because of the short length of the cable can even adjust the length of it sos have to play extremely close to the tv and ps and it uncomfortable to hold 
1,loved it until the wheel quit after five months
1,great audio and good microphone quality works better with noise cancellation 
0,worst mouse ever it double clicks when do not want it to the mouse barely moves and is jerky when used and often makes the cursor slide to the upper right of the screen without me moving the mouse 
1,so far it works well for what do which is just playing online with my friends but the mic works well and the sound quality is very good it the first headset ve ever bought but satisfied with the purchase 
1,i bought these head phones for my year old grandson and he loves them he loves the noise canceling feature and the lighting up in blue is an extra bonus 
1, in all honesty there is very little practical value added by colorful light changes for mouse but you know what in this time of the pandemic we can all use bit of quirky and interesting little patches of fun and joy especially visually this little mouse got the gold color because it was the least expensive at the time always brings smile btw it is quiet no noisy clicks the color is beautiful and classic and the feel is very ergonomic and no stress on the hand and fingers if you re still on the fence get one or more if you want to give yourself little and very useful treat 
1,came ready to use starting using straight from box it is convenient and ergonomic friendly 
0,i liked the color and the lights but unfortunately the scroll wheel went out on me this item only lasted me little over months 
1, love it for the pool and parties love the colour and the quality of the sound previously got bose but preferred to give it to my mother and keep this green one 
1,great wireless mouse super quiet clicks 
0,so easy to hold just plug in the wireless receiver and turn on the power switch on the bottom of the mouse and start using no batteries to install because the mouse is wireless 
1,this is nice little keyboard was purchasing for typing not gaming the keys are quiet seemed to be responsive but just didn care for how short it was while using my wrist rest had to angle my hands downward to reach the keys if you don use wrist rest than would recommend this keyboard 
1,updated the customer service is amazing and so thanks to them was able to get replacement that is much more comfortable and even better sound quality
0,i suppose shouldn have expected much for the money 
1,this keyboard feels really smooth and the rainbow backlit feature works really well highly recommend this keyboard to those looking for wireless keyboard that they want to use for gaming or for other reasons 
1,awesome headphones my kids love them 
1,i love the speaker and have one already in this case had to get one for friend with amzn for specific reason but the price charged is grossly over priced could have gotten one at walmart for all day long but had to use amzn for friend why does amzn allow this level of gouging other wise perfect speaker for my purposes 
1,love the color 
1,like design not function frustrating
0,stopped working in days
0,my son used these for minutes and the kept cutting out these are awful 
1,purchased for home use it wonderful to not have wires everywhere 
1,been looking for good first wireless keyboard that won break the bank and have been pretty satisfied ve used this keyboard for weeks and haven had any issues the keyboard itself is very lightweight as for gaming ve had no issues across multiple games great starter wireless keyboard for the price 
0,these are good quality for those who want something in this price range 
1,this is fun mouse love the gold and the light show it provides most importantly it works so well and makes me work at light speed 
1,kids love this its loud you can hear clearly has long cord and the lighting is bonus
0,worth of purchase 
1,mouse is great bargain does everything it should do
1,bought for my sons th birthday he loves them 
0,works well 
1,absolutely love it so slick slim and smooth 
1,so lovely like the it so much can wait to open up 
0,only used it times and went to turn it on and won power up lasted days days past the return time they gave of days what waste of money thanks god it wasn much don waste dollar on it 
0,stopped working in less than week just up and died and now it has to be returned and look for another one save yourself the effort and keep on lookin this ain it 
1,great even at high volumes would recommend this product
0,it was working fine busted it maybe times max and it stopped workingit looks to be charging but isn when placed into on mode the red light flashes and goes off right away 
0,this mouse is very quiet like it says in the description pretty the only thing worry about is it is very lightweight the quality seems cheap but it hasn proved that yet will only use it for office work so hopefully it will not wear out or go defective 
0,the mouse is already broken after little over month waste of money the wheel no longer works smh
0,it broke
0,sound quality bluetooth connectivity use lot at the beach 
0,automatically sets up 
1,i probably should have known but the light is either red or it cycles through colors this is probably cool for gamers or middle school kids would rather be able to pick color but that is not feature available which is probably something should have expected but was being hopeful 
0,i work in warehouse environment driving powered equipment this speaker last my entire hour shift and has taken multiple falls and impacts without getting damaged love it 
0,unfortunately missed the return window by less than month do lot of panning around for my work with the middle scroll wheel button and the button has issues about half the time where it doesn register that clicked or gets stuck it cute but wouldn buy it again update just wrote this review couple days ago the scroll wheel just broke fully no more intermittent use use it lot but bought it literally two months ago 
1,this product is very good for hearing and noise cancellation to me the headset is very good for gaming and listening to music would recommend these 
0,it taken me while to remember to turn it on after it sits awhile 
0,the scroll wheel broke after only month 
1,the mouse is great the install was very easy just plug it in and it is ready to use love the changing lights on the mouse if anyone wants led wireless mouse this is the mouse to purchase 
1,i bought one to try for myself at home and loved it so much ordered two more to use at work this is the best wireless mouse ve ever had great value too 
1,so far have been satisfied with the keyboard and would recommend it to others the one issue is the special cord to recharge the keyboard and the ability to match the lighting to my laptop do understand the limits on the battery life that prevent the keyboard from staying active all the time but would like to be able to dim the keyboard when inactive but with the light still bright enough or at least marker key to engage the lights to make it easier to see in the dark it may be little nit picky but the purpose of the lights is to allow me to see and enjoy the back lights while playing and not have to stop and turn on light just to re orient my self to the keys while trying to immerse myself in game 
1,great speaker and great seller only con have found with this speaker is only having driver speaker it looses the stereo effect of the charge which has two very slightly smaller speakers the low tones are better and deeper the charge but it looses alot of high tones the charge picks them up great ll be ordering in near future to link with the for full rounded sound but the bass is lot better with the still really good sound and great volume eith the 
1,it very comfortable to wear and is has great audio output
0,the battery life on it is crap you have to recharge it every few hours it not worth the hassle when it charged it also has some pretty bad lag or just doesn move the cursor the way you move the mouse 
1,sound quality is pretty good for the price higher end products have better clarity but well worth it for kids
0,cheap quality and it broke quickly save your money for something more durable
1,great product
0,bought months ago now have to charge it every other day 
0,the sound is fine but the mic is not good 
1,it was important for me to have mouse that not only could see in the dark but something that was quiet also enjoy the fact that this mouse is rechargeable so this mouse will last me for the long run the light up feature is huge plus something didn know would appreciate since tend to work on my laptop in the dark great quality overall 
1,love the sleek design easy set up fast charging and most importantly how quiet the mouse isit not the most ergonomic mouse and it lacks wrist support so have to stretch lot more but as long as you re not gaming this mouse is great 
0,scroll wheel completely stopped working after two months the power cord also stopped charging the mouse after few weeks of use complete waste of money 
0,i use this mouse for my laptop only when travel after about times using it the scroll no longer works even when completely charged unfortunately with such little use didn have much time to notice the defect and the return window has closed wouldn recommend it 
0,i recently just bought this headset for my xbox when went to test it out the wire was way to long for gaming and when tried using it all can hear are cracks every time talk don buy this ever go for different pair 
0,very easy to use
1,best jbl speaker very good sound color are greats many hours of baterry charge 
1,i like this mouse works very good the dpi button do it work is very silent and you can turn off the color light very recommended 
0,i bought this in august and finally managed to get it to work after just few minutes of using it the the roller to scroll stopped working you can feel when the spring gave way while was using not sure if it can be fixed
0,this mouse was extremely cheap
1,very smooth use love the different colors 
1,looks good feels good volume too low tried adjusting in game not loud enough
0,nice packaging and quality is 
0,purchased in july by november it would no longer charge mail to seller sent to address in the instructions would not go thru mail said that recipient server did not accept our requests to connect would not buy from this seller ever again 
1,works great for school use 
0,bad quality microphone does not work if you touch the cord at all the headphones don work do not recommend 
1,battery life is great and has good amount of bass but you won be able to feel it after you move away from the the speaker it sounds better when connected to my iphone than it does connected to my samsung haven tried out the charge feature yet though
1,an absolutely great choice for office work 
0,had it two months and it already dead what piece of junk so glad it quit working right after the return window closed quit scrolling and moving the cursor on the screen cheap piece of garbage 
0,i like
1,used it twice was so happy with it worked great tried to use it the last days and it doesn work at all turn it on light comes on then turns off and won turn back on not pleased 
0,i loved this mouse at first however after just one one of using it it just stopped working one day even after being charged the night before nothing seemed to bring it back to life very disappointed as am outside of the return window by one week definitely do not recommend 
0,was very happy with this purchase until the left click button started getting stuck and having to force it to work don use the mouse aggressively and haven dropped or spilled anything on it design and looks are nice but not happy with it breaking so fast 
1,very good quality my son loves them 
1,my son loved this headset 
0,cheap plastic breaks very poor design penny wise hundred stupid return games with ups gas burned life wasted heartbroken birthday gift paper wasted stress the arm holing microphone moveable to adjust snapped off was taped on better and stronger then the whole thing combined looks great blue lights not 
0,it worked great for weeks it quiet but it stopped working after the window to return closed it doesn charge anymore money not well spent went back to my old one never fails 
0,it didn work for more than minutes after tooo it out the box 
0,wish hadn missed the return window on this one this mouse does not have range of meters as stated it has difficulty tracking at just meter or even couple of feet away this was supposed to replace mouse from another seller that also had trouble with it turned out to be the same exact mouse it disheartening to find out that multiple companies are selling the same useless products would recommend spending little more money on mouse from reputable brand 
0,so far ok needs bluetooth up grade
0,ordered specific bluetooth keyboard based on youtube review this one came up but didn show the name it looked like the one search but it cheap dongle only full sized keyboard misleading advertising 
1,very comfortable and feels great
1,we are really enjoying our jbl charge speaker we use it all the time especially in the golf cart and hot tub it stays charged for long time and is easy to bluetooth to my phone we are very glad that we bought it 
1, love it
1,i like this keyboard very much but was hoping for something bit smaller or thinner per se it normal size keyboard little larger than expected 
1,easy to use and easy to connect workes great with my laptop 
0,as soon as took this out of the box knew that was probably going to be sending it back it looks nice in the picture but it is piece of cheap plastic it felt so cheap that just couldn even use it sent it right back 
1,very clean look would recommend again 
0,mouse doesn slide easily sticks and on both my desk surface and my mouse pad you have to click very hard to make selection and the scroll bar is not consistent in speed wouldn purchase this product 
1,as far as gaming is concerned not using it for that using it because have diabetic retinopathy and it helps with seeing the keys the brightness is perfect the battery life have not ran into problem have used it when my computer is docked and several days have gone by without charging it again so to me that great 
1,really comfortable around the ears and very light headset the mic and sound works perfect and for the price it worth buying
1,the only adjustment personally needed to make was learning to work the sleep mode and click the button to wake it back up other than that love this mouse for work the lights on it still work almost months later with no issue the charge on the mouse plugs into standard micro usb cord and the mouse will hold charge with daily use for about days usually just end the evening plugging in to micro usb port and am always good to go grat buy and will replace with the same when the time comes 
0,this product is very disappointing and the advertising for it is suspect while it states that it is compatible with the nintendo switch and box one systems the microphone is not compatible with either unless you pay and extra for an adapter to make the microphone work the worst thing though is the return window you have like weeks to return it then you are stuck with it spent two weeks trying to get it to work and figuring out whether it was worth it to pay for the adapter now am stuck with these useless things very very disappointing it is definitely worth it to pay more money for better product that is actually compatible with the systems it says it is compatible with 
0,work well 
0,literally did not work pure garbage
0,first one broke in week they sent replacement and returned broken one and it still hasn processed return now new one broke weeks later would not recommend this mouse
1,i like the weight of the board and the key action only wish you could change the lighting
0,i had this mouse before without the led lights worked like charm but despite this version that says the led lights are able to turn off they don the switch on the bottom to shut off the lights do not work the on button shuts off the whole mouse instead of just the lights so basically stuck with annoying flashing lights 
0,so got this to replace my drab old keyboard and glad did the fact that it rechargeable was big sell for me and the very light texture feel nice to touch the only problem though not game changer for me having is that the main enter button feels further away or maybe it smaller than what used to but overall it thumbs up 
1,works great with my mac book pro 
0,very slick 
1,i really like my new mouse its light and works better with my hand the sleep mode is awesome my kids love the colors did some gaming last night and it worked great play league of legends 
1,battery won last unable to return since my return window close 
1,let face it it just mouse but kinda fun to have the colors since my keyboard is colored too 
0,speaker is constantly cutting in and out and makes it impossible to use very disappointed in the quality for the money 
0,my son loves it but the instructions are very scary 
1,works great
1,great portable personal use item 
0,it had worked very well for me for about years and it very aesthetic 
1,units has incredible battery life great sound and water proof use it every time go to the pool beach or outdoors 
0,bad
0,really fills the room with sound for such small device struggles with heavy bass in some hip hop music selections but for every other genre the sound is clean and louder than expected 
0,no battery life 
1,my son loves it it the first day having it but far so good ve bought other head sets before that won even connect 
0,stop working the wheel just stopped working just rolled and rolled
0,purchased two connection between the speakers is good but the bluetooth connection between the source is by far the worst have ever had constant clipping does not matter if ft apart or lot of sound when connected but will drive you crazy with the clipping not worth the money not even worth half the price do not buy my mistake 
1,excellent portable bluetooth speaker sound is very goodbluetooth range is excellentbattery is solid lasts long time 
1,you can literally run around your room so awesome 
1,great for the cost 
0,i bought this mouse just over month ago and it has already stopped working awful product and waste of money 
0,the product is as pictured and even works as described however it stopped working after less than week have tried to charge it using different ports and wall outlets checked the usb bluetooth connection and even disconnected and reconnected however it is still failing to work am in the process of returning and will be looking for new replacement elsewhere 
1,love it as expected 
1,portable loud cool to look at ordered the black camo battery life is really good we spend hours in our backyard chilling by the pool and its never disappointed very happy with my decision to buy the jbl charge 
1,beautiful lights quiet and works well
0,lightweight and for this price is good for gaming 
0,microphone failed within week
0,won stay charged 
1,excellent gaming keyboard purchased this for my grandson and he loves it takes gaming to whole new level with his xbox 
1,outstanding sound and bass 
1,excellent product great for gaming and zoom calls
1,fits well to contour of hand withstands multiple drops to the floor battery lasts quite while after charging color changing is pretty 
1,the best sound in portable speaker
1,great product my son loves it 
1,sleek and works great
1,great sound quality and very comfortable
1,sound quality is great 
0,product does not work well don waste your money 
1,i love the colors of the led lights and the sleek size of the mouse itself but you can use the feature of wireless because it won hold single charge ve had it charged for days now and it won work unplugged 
0,receive product and it dont work
0,terrible product charge lasts only couple of hours 
1,let face it it just mouse but kinda fun to have the colors since my keyboard is colored too 
0,charge doesn last long at all feels cheap works for my year old to use but nothing would keep for myself 
0,hear clearly
1,my son goes through pairs often these have been the ones that have held up the best
1,love it fyi use the usb under mouse and push hard no clear instructions
0,i not too happy with this led mouse when it goes on sleep mode have to literally turn it off and turn it back on to boot up again thinking of returning it and get full refund on this product 
1,super comfy and cool but get disconnected easily 
1,easy to use have mouse pad and moves pretty good over it and perfect fit in my hands the quality of the product is good the size is good fit to carry in hand or with laptop bag 
0,junk
1,love it slim line and fits in laptop bag much nicer than my old one and it pretty 
1,i purchased this keyboard last year in november and have been very satisfied with it performance it is comfortable to type on and the different color backlighting is cool but it would be better if the sleep mode didn take effect so soon this is an issue when in dim room because it can be bit difficult to see the opaque lettering before pressing on that first key to activate the lights additionally recently the keyboard was only staying on if it was connected to the charging cable it came with and last week it began shutting off intermittently even while connected that should have alerted me to the fact that it was cable issue and not battery issue but it didn and contacted klim customer service lolita the customer service agent responded quickly and one of the suggestions given was to try different cable but she also reiterated that there was year warranty should none of the suggestions resolve the issue charging with different cable that already had in my possession worked and am now utilizing the keyboard again without having to be connected am extremely happy with this product and their customer service and would not hesitate to order one of their other products should need one in the future 
1,complete junk never worked don waste your money because it pretty
1,the quality is great would buy it again 
0,i accidentally dropped this thing in the ocean where it floated for two days before found it ashore it still works minus the audio which faces one way this is quality speaker 
1,i wasn looking to spend the amount of money did one this unit but really glad did even though it not the most ergonomic keyboard it serves its purpose and does exactly what need it to do not to mention that the lights which light up the letters very well make it easier to find some of the lesser known and used keys plus it uses the same usb charger that everything else uses win win 
0,the mouse works well asked is comfortable to use but the changing lights drain the battery very quickly 
0,xbox
0,i purchased this mouse for using with macbook pro there is no lag while using it and is compatible with macbook 
1,picked white colour and love it so much very stylish and cool great music quality with strong base and the volume is high enough and this is my first time to purchase jbl unexpectedly good experience highly recommended 
0,cheap
0,the motion is glitchy sometime it moves very slow tried different surfaces and it didn help it also goes to sleep even though took sleep mode off 
0,it nice not to have to worry about replacing batteries 
1,if you need mouse just for making your life easier while working with spread sheets or any other microsoft office tool this is perfect not quite sure how comfortable this would be for gaming though 
0,first one broke immediately same day for another one sent as replacement and that broke in days garbage do not buy 
1,bought for my niece for my birthday she loved it
1,very comfortable like the noise cancelling feature 
1,there great loved them
1,this mouse is very light almost too light since you don place batteries inside ultimately that why returning bc need mouse that can pick up easily also the led lights don look like the picture 
0,it did not come with the chip
0,returned
1,this was one of two klim products currently own and it performs beautifully for gaming and casual pc use the on off option for the backlight is awesome keystrokes are great love that there aren unnecessary tabs sticking out everywhere perfect keyboard to sit on your lap 
0,i like it has case to pack it up and go 
1,this mouse works great and love that it rechargeable just plug it in to my laptop for couple hours and we re good to go 
0,so basically was testing the removable keycaps to see if the they actually worked so tried it on the space bar and after took it out couldn get it back in and when got it back in it kept falling out idk if this was my fault or the keyboards fault 
1,looks nice love water resistance not loud at all
1,i just got this product and it has been really great so far the sound quality has been great but since this is my first gaming headset in years don have much to compare with definitely worth shot 
0,my mouse never worked charged it the first day for the recommended time when tried to use it it powered on briefly and then powered completely off thought it must not have charged completely so charged it again and again and again each time it did the same thing just threw it away never even got to use it 
0,my daughter is gamer for her ninth birthday she asked for this headset it more than exceeded my expection and the quiality of the sound uf am most definintely fan of this headset 
0,this keyboard looked like it was going to be exactly what wanted but it died soon after got it 
1,i absolutely love this mouse it super easy to use and really fun with the different colors out of 
1,best headset for its price noise cancellation volume is great lights up mic only picks up your voice
1,love this keyboard bought it twice for our second computer we are not gamers but it nice for the computers and lights up nicely
0,for year the mouse did well however it eventually needed charged in less time frames it finally shorted out this was my nd purchase after the first shorted out within few weeks permanent sleep mode 
1,i like you the place is good it sounds good and your quality of your merchandise it good
0,once fully discharged couldn get it to work again even after charging for multiple hours multiple times
0,this mouse will not stay connected to my computer
0,the mouse worked great and then one afternoon as was working the middle center stopped working couldn use it to scroll up and down anymore not even two months old and it not working 
1,when playing with friends they can barely hear me even when speak loudly the mic itself is very short and only come halfway down my cheek with no way to extend it non functional for online play the sound is fine the quality of the mic as whole isn great but for not bad do not buy for online play 
0,no good
0,they have good sound quality and experience but the volume is little light hopefully that just my bad ears
1,really liked this mouse for the first week it then became pretty useless tried to recharge reinstall and all the other hacks still won accurately track worth beans off to the donation pile can recommend
1,excellent and comfortable
0,very comfy and nice looking headset
1,my child love these and uses them every day will definitely buy again priced right
1,i couldn be more pleased had been looking to purchase bluetooth speaker for my work studio for awhile ve seen lots of them and was considering the purchase of few others my son recommended this one when he found out what was about to spend for the other brand must say this was great recommendation the sound is top notch very good quality sound would highly recommend it to anyone looking for one easy to use connectivity is easy battery life is good will say the use instructions and power cord were hidden in the box nice packaging but kept wondering why something like this didn come with instructions or charger well had to go back and really look to find them in the box so yes it does have instructions and power cord just break down the inside of the pretty packaging all in all definitely out of 
0,a little after month the connection where the wire meets the plug for the controller went bad now the headset is useless do yourself favor and get either wireless or better made headset 
1,the keyboard is great just don like that the rgb lights turn off every seconds
1,best keyboard had in while
0,this mouse only worked for weeks then it died very disappointed
0,it good
0,i bought this last year not wanting to pay for premium mouse and after seeing so many comments turns out it mistake the mouse stops working after few months when work from home the pointer just doesn react at all only the scroll works if it functional mouse it actually quite well made and like the design overall my kid loves the color sadly have to put on this review 
1,i bought one of the used headphones said it was in great condition just the packaging was different when tried to talk with my friends couldn hear them and the mic was not working no matter what did terrible quality and an overall nuisance to use 
